,代码,名称,收盘价,5日均线,10日均线,20日均线,30日交易量,30日交易额
3698,002758.XSHE,华通医药,12.29,9.362,10.282999999999998,10.898999999999997,78724369.0,904760584.37
3699,603861.XSHG,白云电器,8.6,6.780000000000001,7.388,7.772499999999998,26097824.0,215924636.17
3700,002340.XSHE,格林美,5.47,4.29,4.619999999999999,4.6525,2707388024.0,13488110018.720003
3701,002134.XSHE,天津普林,11.9,9.245999999999999,10.094000000000001,10.759500000000001,282785249.0,3205151421.3500004
3702,000587.XSHE,*ST金洲,0.95,0.744,0.8469999999999999,0.8699999999999999,753284822.0,688388714.5600001
3703,603023.XSHG,威帝股份,5.66,4.352,4.695,4.822999999999999,358761246.0,1823559877.6900003
3704,300481.XSHE,濮阳惠成,20.4,15.983999999999998,17.505000000000003,17.646,135026191.0,2524182795.63
3705,600073.XSHG,上海梅林,10.05,7.925999999999999,8.651,9.010500000000002,603272967.0,5760551294.78
3706,300536.XSHE,农尚环境,8.49,6.524000000000001,7.171000000000001,7.6145,77740962.0,626633517.8199999
3707,000534.XSHE,万泽股份,10.76,8.278,9.039,9.360999999999999,136806345.0,1359184928.5499997
3708,300545.XSHE,联得装备,36.4,28.488,31.116999999999997,30.9895,105016726.0,3456817003.4100003
3709,000415.XSHE,渤海租赁,3.53,2.78,2.9140000000000006,2.9649999999999994,701223343.0,2264318749.9
3710,002768.XSHE,国恩股份,38.22,28.668,30.611,32.107,223943263.0,7693759174.300001
3711,300140.XSHE,中环装备,10.06,7.8260000000000005,8.46,8.760500000000002,98167210.0,922743400.09
3712,300597.XSHE,吉大通信,12.42,9.716000000000001,10.455000000000002,10.832,87371810.0,1011308159.95
3713,300560.XSHE,中富通,22.2,17.270000000000003,18.668,18.928499999999996,111924950.0,2262000133.62
3714,688090.XSHG,瑞松科技,72.58,54.972,58.46900000000001,61.380999999999986,21209682.0,1386807190.88
3715,002821.XSHE,凯莱英,228.2,180.29000000000002,208.8,215.91750000000002,57927213.0,13169978185.25
3716,002131.XSHE,利欧股份,3.68,2.91,3.2960000000000003,3.715,6776144395.0,26037024927.81
3717,300663.XSHE,科蓝软件,36.0,25.898000000000003,26.617999999999995,25.641000000000002,333210347.0,9177923676.31
3718,002878.XSHE,元隆雅图,24.7,19.022,20.401999999999997,21.785999999999998,198694291.0,4595889270.95
3719,000594.XSHE,国恒退,,,,,,
3720,300378.XSHE,鼎捷软件,20.44,14.252,13.953,13.389999999999997,115561682.0,1557743332.35
3721,002905.XSHE,金逸影视,13.05,9.794,9.972,9.995500000000002,204434070.0,2227815077.0699997
3722,600901.XSHG,江苏租赁,6.25,4.988,5.179,5.1685,501830837.0,2897788669.96
3723,000166.XSHE,申万宏源,6.52,5.2219999999999995,5.242,4.907,4736166855.0,27415626941.710003
3724,603558.XSHG,健盛集团,10.28,7.828,8.477,8.5395,131063603.0,1197635913.6699998
3725,000570.XSHE,苏常柴A,4.91,3.832,4.135,4.349,66935995.0,309404948.93
3726,002861.XSHE,瀛通通讯,30.15,23.910000000000004,25.767000000000003,26.285500000000003,46021202.0,1299508494.8600001
3727,300748.XSHE,金力永磁,38.62,29.906,31.911,33.602,285112627.0,10210175530.62
3728,600539.XSHG,ST狮头,7.05,5.598000000000001,6.236999999999999,6.559,12216242.0,84270496.49000001
3729,603111.XSHG,康尼机电,7.02,5.42,5.829000000000001,6.140499999999999,214673675.0,1398405517.8400002
3730,600012.XSHG,皖通高速,5.65,4.486,4.87,5.036,67082743.0,362148760.96000004
3731,300803.XSHE,指南针,70.13,55.995999999999995,57.379,56.498000000000005,162762737.0,9900298022.39
3732,002565.XSHE,顺灏股份,6.19,4.74,4.958,4.8655,1474037375.0,7881398510.369999
3733,600958.XSHG,东方证券,13.15,10.1,10.045000000000002,9.610000000000001,1337048803.0,14916915887.13
3734,600832.XSHG,东方明珠,,,,,,
3735,300056.XSHE,中创环保,5.9,4.484,4.8629999999999995,5.1105,54076891.0,294306938.32000005
3736,002513.XSHE,*ST蓝丰,4.28,3.3900000000000006,3.8770000000000002,4.193499999999999,59981746.0,266076856.65999997
3737,600774.XSHG,汉商集团,15.2,10.89,11.436,11.1545,38342986.0,461600510.9100001
3738,600483.XSHG,福能股份,8.03,6.295999999999999,6.814,7.096500000000001,69244382.0,522931466.75000006
3739,000687.XSHE,*ST华讯,2.27,1.796,2.023,2.487,421704602.0,1019932203.0899999
3740,600210.XSHG,紫江企业,4.83,3.778,4.054,4.2,304652601.0,1372179437.0800002
3741,000699.XSHE,S*ST佳纸,,,,,,
3742,600654.XSHG,ST中安,1.69,1.2939999999999998,1.4220000000000002,1.5134999999999998,140672322.0,224845568.26
3743,300353.XSHE,东土科技,13.01,10.02,10.718999999999998,11.264,308482815.0,3705268384.7299995
3744,300746.XSHE,汉嘉设计,12.96,10.166,11.019,11.537999999999998,39243259.0,482944084.27
3745,002458.XSHE,益生股份,17.5,13.378,14.431000000000001,14.916,490174638.0,7820471757.630001
3746,300483.XSHE,沃施股份,34.0,26.554000000000002,28.711000000000002,29.387,14868016.0,466648982.96999997
3747,600637.XSHG,东方明珠,10.65,8.458,9.107000000000001,9.457,417616159.0,4233078143.58
3748,600593.XSHG,大连圣亚,39.92,31.812,36.592,39.116499999999995,14968935.0,612874267.63
3749,000693.XSHE,华泽退,,,,,,
3750,601299.XSHG,中国北车,,,,,,
3751,002951.XSHE,金时科技,17.07,14.318000000000001,16.491999999999997,17.0715,219932105.0,4008641432.15
3752,300286.XSHE,安科瑞,11.49,9.062000000000001,9.832,10.2285,23010244.0,250512470.65
3753,300490.XSHE,华自科技,8.91,6.978,7.56,7.851499999999999,48895598.0,411029997.78000003
3754,600583.XSHG,海油工程,5.21,4.034000000000001,4.325,4.466,478757054.0,2300059638.54
3755,002163.XSHE,海南发展,9.45,7.516,8.289,9.049999999999999,570006079.0,5473828833.11
3756,300385.XSHE,雪浪环境,7.06,5.554,5.991,6.277500000000002,57213136.0,382093747.41
3757,002688.XSHE,金河生物,7.76,5.973999999999999,6.412000000000001,6.910499999999999,392721135.0,2872000580.0699997
3758,603277.XSHG,银都股份,11.83,9.158,10.015,10.947500000000002,291872557.0,3458698170.5000005
3759,600055.XSHG,万东医疗,18.72,13.768,14.824000000000002,15.478000000000003,455610809.0,7500611916.139999
3760,603613.XSHG,国联股份,93.8,72.162,80.068,85.046,56040014.0,5016201907.500001
3761,000516.XSHE,国际医学,5.89,4.228,4.168,4.1035,620512418.0,3041131014.95
3762,000557.XSHE,西部创业,3.99,3.0260000000000002,3.25,3.4294999999999995,776837184.0,2841312128.2200007
3763,002530.XSHE,金财互联,14.55,11.084,11.73,11.713,396807186.0,4985704987.639999
3764,002407.XSHE,多氟多,12.11,9.456,10.114,10.461500000000001,347997302.0,3913047950.66
3765,600756.XSHG,浪潮软件,21.5,16.586000000000002,17.558,17.801500000000004,174858461.0,3405478068.81
3766,600159.XSHG,大龙地产,2.74,2.164,2.3310000000000004,2.382,170443448.0,434366408.35
3767,688166.XSHG,博瑞医药,61.83,47.898,53.607000000000006,55.265,41998864.0,2439505487.29
3768,002978.XSHE,安宁股份,41.52,31.456,33.38699999999999,34.135000000000005,129388960.0,4684194475.440001
3769,600522.XSHG,中天科技,13.74,10.136000000000001,10.735,11.0775,1468863083.0,17565074917.13
3770,600385.XSHG,ST金泰,6.52,5.1579999999999995,5.702,6.065,19123506.0,122809925.87000003
3771,603214.XSHG,爱婴室,32.79,25.833999999999996,28.252,30.190499999999997,36306039.0,1154535055.7900002
3772,688030.XSHG,山石网科,53.99,41.694,44.641000000000005,44.510000000000005,52624558.0,2489320283.6400003
3773,600819.XSHG,耀皮玻璃,4.79,3.78,4.148000000000001,4.3035000000000005,72983839.0,334114256.54
3774,600807.XSHG,济南高新,5.77,4.332,4.714,4.624499999999999,301422535.0,1539302882.8700001
3775,600859.XSHG,王府井,72.82,56.775999999999996,53.459,46.232499999999995,964842490.0,47815409481.41999
3776,002915.XSHE,中欣氟材,20.58,16.082,17.685999999999996,17.767000000000003,129232618.0,2438965276.1099997
3777,300313.XSHE,天山生物,5.11,4.01,4.371,4.636,65163322.0,321806326.93
3778,601229.XSHG,上海银行,8.94,7.261999999999999,7.687,7.816000000000001,724369179.0,6182131208.0
3779,002269.XSHE,美邦服饰,2.28,1.778,1.9300000000000002,2.0614999999999997,465099325.0,1017773719.47
3780,600165.XSHG,新日恒力,5.44,4.298,4.816,4.8355000000000015,596518211.0,3034029470.94
3781,000948.XSHE,南天信息,14.65,11.508,12.168000000000003,12.434499999999998,240410454.0,3179162896.24
3782,600469.XSHG,风神股份,5.12,3.928,4.207999999999999,4.4155,87709692.0,417846759.64
3783,000997.XSHE,新大陆,19.7,15.256,15.680999999999997,15.854499999999998,540742608.0,9571585936.36
3784,002864.XSHE,盘龙药业,30.75,24.37,26.839,27.960500000000003,73586341.0,2171337983.44
3785,000816.XSHE,ST慧业,1.35,1.056,1.1600000000000001,1.2025000000000001,241823653.0,309334704.03999996
3786,300300.XSHE,汉鼎宇佑,6.89,5.258,5.686,5.9384999999999994,528666149.0,3332117294.0600004
3787,600241.XSHG,*ST时万,3.44,2.7199999999999998,2.9880000000000004,3.1719999999999993,34869068.0,116427547.68000002
3788,300416.XSHE,苏试试验,25.53,19.866,21.304000000000002,21.040999999999997,72039896.0,1616000706.83
3789,002928.XSHE,华夏航空,17.16,13.25,14.299000000000001,14.722500000000002,238509390.0,3712070535.0500007
3790,000561.XSHE,烽火电子,8.04,6.1899999999999995,6.656000000000001,6.93,279677209.0,2068759841.17
3791,600166.XSHG,福田汽车,2.01,1.5859999999999999,1.7050000000000005,1.7794999999999999,1088159869.0,2070242529.2
3792,600917.XSHG,重庆燃气,7.3,5.79,6.465000000000001,6.827500000000001,81618583.0,588202699.45
3793,600139.XSHG,西部资源,3.35,2.5279999999999996,2.683,2.7624999999999993,277742608.0,838084075.79
3794,603226.XSHG,菲林格尔,12.19,9.346,10.158,10.620999999999999,61729627.0,697024023.81
3795,300274.XSHE,阳光电源,17.53,12.919999999999998,13.838,13.1695,729041730.0,10290542284.11
3796,002603.XSHE,以岭药业,34.2,26.162,28.575,29.995000000000005,1185751286.0,37990104833.03
3797,000921.XSHE,海信家电,12.47,9.924,10.843,11.162,167207142.0,1964623330.8500001
3798,600376.XSHG,首开股份,7.07,5.552,5.7940000000000005,5.8195,259905155.0,1647459183.7399998
3799,300112.XSHE,万讯自控,8.6,6.664,7.179,7.3184999999999985,73708711.0,578991556.9300001
3800,300042.XSHE,朗科科技,18.2,14.352,15.566999999999997,16.627999999999997,190802044.0,3343783672.1499996
3801,603818.XSHG,曲美家居,9.29,7.302,8.100999999999999,8.110999999999999,76339841.0,666926564.59
3802,600310.XSHG,桂东电力,4.4,3.5200000000000005,3.7329999999999997,3.784,164295762.0,686940719.0199999
3803,300527.XSHE,中船应急,10.3,8.058000000000002,8.600999999999999,8.572,348559907.0,3275403559.8
3804,600428.XSHG,中远海特,3.5,2.7720000000000002,2.95,3.0004999999999997,214419725.0,701470573.0899999
3805,000739.XSHE,普洛药业,24.18,19.387999999999998,21.565000000000005,21.910999999999998,304232989.0,7059308329.400001
3806,300283.XSHE,温州宏丰,4.48,3.5120000000000005,3.822,3.971000000000001,50049568.0,210824849.73999998
3807,002359.XSHE,*ST北讯,1.22,0.976,1.098,1.2179999999999997,194213124.0,263174296.06999996
3808,600680.XSHG,*ST上普,,,,,,
3809,300108.XSHE,吉药控股,3.13,2.3480000000000003,2.519,2.6795,172971047.0,492467639.55
3810,600022.XSHG,山东钢铁,1.46,1.14,1.225,1.2720000000000002,2008977417.0,2746282306.24
3811,300589.XSHE,江龙船艇,13.36,10.272,11.039,11.408000000000001,82235090.0,1009667315.3100001
3812,300037.XSHE,新宙邦,61.4,47.634,51.187,49.524499999999996,136014005.0,7035896384.03
3813,600707.XSHG,彩虹股份,5.04,3.9199999999999995,4.219,4.3275,644855121.0,2963015328.8100004
3814,300246.XSHE,宝莱特,42.8,32.896,33.714000000000006,32.73449999999999,275658683.0,9458212945.130001
3815,688288.XSHG,鸿泉物联,50.45,39.6,41.496,41.23,55849315.0,2432714554.9700003
3816,000805.XSHE,*ST炎黄,,,,,,
3817,600234.XSHG,ST山水,9.54,7.312,8.111,8.566,7515696.0,67739163.19
3818,603658.XSHG,安图生物,155.0,123.05799999999999,140.567,153.803,68083970.0,10828731476.839998
3819,600157.XSHG,永泰能源,1.44,1.1179999999999999,1.1949999999999998,1.2369999999999999,3229060261.0,4280112195.6400003
3820,600456.XSHG,宝钛股份,31.62,24.298000000000002,25.977999999999998,25.929000000000002,164777409.0,4592789937.27
3821,002398.XSHE,垒知集团,11.86,9.284,10.157,10.967500000000001,311001218.0,3541316174.27
3822,600520.XSHG,文一科技,9.4,7.289999999999999,7.748,8.032500000000002,145286443.0,1243626461.41
3823,600221.XSHG,海航控股,1.7,1.354,1.448,1.5105,2661659766.0,4325460212.44
3824,600101.XSHG,明星电力,6.45,5.0440000000000005,5.487,5.705,76502435.0,467399714.87000006
3825,000507.XSHE,珠海港,5.77,4.548,4.929,5.084,274004523.0,1496720448.44
3826,300654.XSHE,世纪天鸿,10.49,8.022,8.658,8.981,118801877.0,1135178285.09
3827,300101.XSHE,振芯科技,13.9,10.065999999999999,10.569999999999999,10.9785,492403446.0,5840852595.109999
3828,002554.XSHE,惠博普,2.7,2.124,2.3209999999999997,2.4010000000000002,157958930.0,407239323.47
3829,002127.XSHE,南极电商,23.75,18.612000000000002,20.015,20.368,478102385.0,10119088069.219997
3830,300580.XSHE,贝斯特,21.04,16.618000000000002,17.612,18.3765,43727931.0,855251048.1199999
3831,603093.XSHG,南华期货,25.92,20.664,21.491000000000003,21.725,176962498.0,4196407116.08
3832,300238.XSHE,冠昊生物,20.48,15.554000000000002,16.581000000000003,17.004000000000005,165339798.0,3007801325.4199996
3833,600823.XSHG,世茂股份,5.07,4.0280000000000005,4.289,4.286500000000001,251794297.0,1169608181.07
3834,002868.XSHE,绿康生化,15.65,12.282,13.612,13.928999999999998,45932741.0,673883999.9000001
3835,300325.XSHE,德威新材,3.03,2.4619999999999997,2.649,2.778,664342002.0,1973950295.9100003
3836,600100.XSHG,同方股份,8.45,6.546000000000001,6.948,7.127,549983986.0,4222024142.0
3837,688027.XSHG,国盾量子,370.45,,,,,
3838,600929.XSHG,湖南盐业,7.14,5.412000000000001,5.819999999999999,6.0255,162077430.0,1058418828.8500001
3839,600422.XSHG,昆药集团,10.95,8.362,9.123999999999999,9.403500000000001,262792955.0,2647872325.96
3840,300209.XSHE,天泽信息,20.1,15.844,16.479,14.863500000000002,409274634.0,6792507075.360002
3841,000710.XSHE,贝瑞基因,58.7,46.184000000000005,52.275999999999996,57.50600000000001,87004882.0,5212401881.570002
3842,300606.XSHE,金太阳,23.33,18.008,19.439999999999998,20.642,54717163.0,1196867128.4699998
3843,000797.XSHE,中国武夷,4.31,3.3659999999999997,3.614,3.8519999999999994,273662162.0,1115871609.12
3844,002510.XSHE,天汽模,5.01,3.878,4.112,4.248,622933540.0,2856573078.35
3845,688100.XSHG,威胜信息,30.63,23.406,24.905,25.942500000000003,53951620.0,1494146396.6099997
3846,002408.XSHE,齐翔腾达,6.86,5.378,5.818,6.040500000000001,238420180.0,1531638969.7999997
3847,002016.XSHE,世荣兆业,7.37,5.8420000000000005,6.2909999999999995,6.411000000000001,140661173.0,973738424.91
3848,000809.XSHE,铁岭新城,2.38,1.866,2.019,2.1009999999999995,92013687.0,205658629.85000002
3849,603660.XSHG,苏州科达,10.57,8.14,8.685999999999998,9.077000000000002,210185287.0,2034950027.46
3850,600238.XSHG,ST椰岛,5.23,4.116,4.8,5.1085,42260993.0,225768517.94
3851,688189.XSHG,南新制药,57.36,44.32000000000001,48.524,50.736000000000004,84505988.0,4528998581.88
3852,601998.XSHG,中信银行,5.92,4.790000000000001,5.0729999999999995,5.058,1241511639.0,6941288937.610001
3853,002048.XSHE,宁波华翔,18.84,14.040000000000001,14.894,15.283999999999997,432853414.0,7121010824.800001
3854,300496.XSHE,中科创达,89.59,68.888,73.143,69.794,237882406.0,17649793846.22
3855,603655.XSHG,朗博科技,28.21,22.401999999999997,26.296,26.531,124238560.0,3539868711.2299995
3856,000406.XSHE,石油大明,,,,,,
3857,600843.XSHG,上工申贝,7.27,5.684,6.1739999999999995,6.4155000000000015,55827438.0,381792401.6999999
3858,300135.XSHE,宝利国际,2.45,1.9200000000000004,2.082,2.1655,168084943.0,388632367.84999996
3859,600827.XSHG,百联股份,26.37,18.387999999999998,16.910000000000004,15.123499999999998,1331168217.0,18788831095.829994
3860,600558.XSHG,大西洋,3.15,2.4560000000000004,2.675,2.7845000000000004,172168765.0,513649186.53999996
3861,600036.XSHG,招商银行,38.71,31.401999999999997,32.596999999999994,32.7565,1810317269.0,64858602253.32001
3862,600882.XSHG,妙可蓝多,37.14,29.336000000000002,32.538,35.039500000000004,113441038.0,4163610919.6499996
3863,002957.XSHE,科瑞技术,29.25,22.716,23.454,24.108000000000004,54767351.0,1460905935.8799999
3864,002154.XSHE,报喜鸟,3.42,2.678,2.8979999999999997,3.0865000000000005,949861904.0,3104185302.2799997
3865,600247.XSHG,*ST成城,1.85,1.496,1.657,1.6925000000000001,112878182.0,203579991.02000004
3866,300656.XSHE,民德电子,24.08,18.65,20.174,20.6205,44808395.0,986904658.97
3867,000810.XSHE,创维数字,13.37,10.392,11.26,11.258500000000002,396423663.0,4769287795.89
3868,300683.XSHE,海特生物,60.68,46.278,50.25000000000001,52.659000000000006,63995837.0,3584838759.56
3869,600995.XSHG,文山电力,8.81,6.632000000000001,7.103,7.295999999999999,115599160.0,921979483.0
3870,600000.XSHG,浦发银行,11.99,9.688,10.257,10.380499999999998,945635751.0,10791899655.4
3871,002767.XSHE,先锋电子,14.27,11.441999999999998,12.472,12.793999999999999,25927425.0,356128792.47999996
3872,603587.XSHG,地素时尚,19.25,14.588,15.858,16.3525,53762759.0,936474853.2199999
3873,601137.XSHG,博威合金,17.75,13.892000000000001,14.806000000000001,14.575499999999996,259799730.0,4005629073.64
3874,002079.XSHE,苏州固锝,14.38,11.204,12.107,12.407999999999998,1556553347.0,20306861515.08
3875,300478.XSHE,杭州高新,12.05,9.466,10.296,10.839000000000002,23737255.0,272578778.94
3876,600206.XSHG,有研新材,16.05,12.646,13.325000000000003,13.357499999999998,785938345.0,11351270117.510002
3877,603773.XSHG,沃格光电,35.6,27.830000000000002,30.123,31.588,30646643.0,1026802165.0099998
3878,002656.XSHE,ST摩登,1.76,1.3539999999999999,1.4929999999999999,1.5935,98430397.0,164928270.7
3879,603178.XSHG,圣龙股份,9.3,7.2780000000000005,7.85,8.322500000000002,70543519.0,622862905.7400001
3880,600337.XSHG,美克家居,5.15,3.842,4.145,4.466500000000001,575025393.0,2719193768.55
3881,603868.XSHG,飞科电器,57.16,45.576,49.247,47.48350000000001,42047432.0,2104261019.9199998
3882,002248.XSHE,华东数控,8.06,6.322,6.928999999999999,7.403500000000001,44210568.0,344542863.08
3883,002576.XSHE,通达动力,12.26,9.536,10.312000000000001,10.803999999999998,298177568.0,3392235842.6
3884,002537.XSHE,海联金汇,7.35,5.476000000000001,5.632999999999999,5.642499999999999,664704723.0,4152648210.89
3885,600023.XSHG,浙能电力,3.69,2.918,3.144,3.2399999999999998,441786539.0,1526146925.2599998
3886,002138.XSHE,顺络电子,27.4,21.406,23.216,23.698999999999998,415913088.0,10460186538.01
3887,000502.XSHE,绿景控股,7.29,5.731999999999999,6.25,6.406999999999999,74764597.0,510097130.1999999
3888,300008.XSHE,天海防务,3.73,2.8400000000000003,3.051,3.2024999999999997,1157170448.0,3956550452.3799987
3889,002899.XSHE,英派斯,14.38,11.306000000000001,12.301,12.8,36781143.0,499642448.11999995
3890,300611.XSHE,美力科技,9.86,7.1579999999999995,7.579000000000001,7.844500000000002,45274143.0,387171267.08
